Patrick O'Connor,"Professor O'Connor is lauded for his dedication to student success, providing ample resources like detailed lecture notes, helpful office hours, and practice exams. While considered a challenging professor whose course demands significant effort, students overwhelmingly praise his engaging teaching style,  humor, and genuine care for student learning.  Despite some criticisms regarding grading inconsistencies and occasional lecture clarity issues, he remains highly popular and is seen as a standout among organic chemistry professors."
Christine Altinis,"Professor Altinis is a passionate and dedicated instructor who genuinely wants her students to succeed, although opinions vary on her teaching style and organization.  While some praise her clear explanations, helpful office hours, and numerous extra credit opportunities, others criticize her fast-paced lectures, unclear grading, and inconsistent syllabus.  Ultimately, success in her class often depends on active participation and consistent effort."
John Taylor,"Professor Taylor is consistently praised for his clear and organized lectures, thorough notes, and fair exams, making organic chemistry—a notoriously difficult subject—more manageable.  While some students find the material challenging,  many emphasize his helpfulness, accessibility during office hours, and genuine desire for student success.  He is frequently cited as the best organic chemistry professor at Rutgers."
Lawrence Williams,"Professor Williams is a highly-rated organic chemistry professor known for his caring nature and deep passion for teaching.  While his honors organic chemistry course is considered very challenging and demanding, requiring significant self-study, he provides ample resources and support, including helpful videos and review sessions, and curves exams generously.  Students consistently praise his ability to make complex material understandable and his genuine dedication to student success."
Barbara Hinch,"Professor Hinch's lectures are widely considered difficult to follow, often described as boring, monotone, and poorly organized.  While she is perceived as personally responsible and responsive to emails, her exams are extremely challenging, with averages often falling below 50%, though a curve is typically applied.  Students generally advise focusing on mastering the lecture slides, homework, and practice problems rather than relying on lecture attendance."
Gene Hall,"Professor Hall is a generally nice person but considered by many students to be a poor instructor.  His exams are notoriously difficult and cover material not always directly from lectures or the textbook, leading to low average scores and significant student frustration.  Labs are also time-consuming and involve vague instructions, further compounding the challenges of the course."
Yeunggyo Shin,Professor Shin is described as a kind person but a largely ineffective lecturer whose confusing and unfocused teaching style leaves students needing to self-study to succeed.  Many reviewers strongly advise against taking her class.
Mary Emenike,"Professor Emenike is praised for her friendly demeanor and positive classroom environment.  Her clear rubrics make it easy to succeed in the course, even with minimal engagement with assigned readings. Students report having a positive experience and receiving good grades."
Jeehiun Lee,"Professor Jeehiun Lee is a highly engaging and entertaining teacher who makes challenging material accessible through clear explanations, humorous anecdotes, and a willingness to review concepts.  Students praise her organization, enthusiasm, and dedication to student understanding, recommending her highly for any course she teaches."
Zheng Shi,"Professor Zheng Shi's teaching is polarizing; some students found him accommodating and helpful, praising his expertise, while many others described him as unsympathetic, condescending, and unhelpful, citing difficult exams and a lack of support for struggling students.  His grading policies are considered unforgiving by many, leading to overwhelmingly negative reviews."
Edward Arnold,"Professor Arnold's chemistry seminars are described as demanding but rewarding, requiring in-depth knowledge of presented material and attention to detail.  While some found him helpful and understanding, others reported his teaching style as rude and unprofessional, with unclear expectations for presentations.  His attendance policy is inconsistent, with some students reporting random attendance checks."
Jayati Halder,Professor Halder is a helpful and easy-going professor who provides clear and focused instruction.  Students appreciate her approachable demeanor and willingness to answer questions.
Marc Muniz,"Professor Muniz is a highly-rated professor known for his exceptional teaching skills, genuine care for student success, and extensive support.  While his chemistry course is considered challenging, his detailed lectures, numerous practice opportunities, and readily available help (including office hours and grade improvement options) make it manageable and even enjoyable for many students.  He is praised for his clear explanations, accessibility, and dedication to student learning."
Kim-Phuong Le,"Professor Le is a kind and helpful professor who is highly accessible during office hours and recitations, where she excels at explaining complex organic chemistry concepts.  However, her lectures are often criticized as difficult to follow, requiring students to supplement their learning with the textbook, online resources, and significant independent study.  Despite lecture challenges, her dedication to student success is consistently praised."
Denise Cullerton,"Professor Cullerton is a highly praised recitation instructor for organic chemistry, lauded for her effective teaching methods, helpful office hours, and genuine care for student success.  Students consistently cite her ability to make challenging material more understandable and her willingness to go above and beyond to support their learning.  Many wish she were a primary lecturer due to her exceptional teaching skills and approachable personality."
Gerard Dismukes,"Professor Dismukes is widely considered a poor instructor due to his incomprehensible teaching style, condescending attitude, and unavailability to students.  He frequently uses advanced terminology, fails to answer questions effectively, and assigns excessive workload for a 1.5 credit course, leaving students confused and frustrated."
Tewodros Asefa,"Professor Asefa is a passionate and helpful instructor, though his fast-paced lectures require diligent note-taking.  While exams can be challenging, the generous curve and extra credit opportunities make the course manageable with consistent effort and class attendance.  Students consistently praise his teaching style and willingness to help."
Martha Greenblatt,"Professor Greenblatt's teaching is widely criticized for being unclear, disorganized, and unfriendly, with many students reporting difficulty understanding her lectures and finding errors in her notes and course materials. While some students found her exams straightforward and appreciated the provided notes, the overwhelming consensus is that she is a poor instructor who lacks interest in her students and should be avoided."
Kate Waldie,"Professor Waldie is praised for her organization, fairness, and thorough grading, even when exams are challenging.  Students appreciate her attentiveness to student progress and the provision of ample support materials, though the workload may be substantial."
Mark Lipke,"Professor Lipke is praised for his teaching ability, passion for the subject, and willingness to help students during office hours, though his exams are considered difficult and require significant effort beyond attending lectures.  While the course material is inherently challenging, students consistently recommend utilizing the textbook and attending office hours for success."
Remsing Richard,"Professor Remsing Richard is praised for his fair testing and achievable grading in Physical Chemistry 2.  Success in his class hinges on consistent attendance and keeping up with the coursework, discouraging cramming."
Yeung-Gyo Shin,"Professor Shin is described as a very nice person, but overwhelmingly criticized for ineffective teaching.  Students report her lectures are confusing, uninformative, and often irrelevant to the course material, leading many to self-study to succeed.  Several reviewers strongly advise against taking her class."
Rijo Urakath,"Professor Urakath is a kind and helpful professor who is generous with his time, answering many student questions, even when unprepared.  However, while patient, consistent unpreparedness may lead to frustration, so students should strive to be prepared for class and lab sessions."
Jianyuan Zhang,"Professor Zhang is a caring and dedicated professor who prioritizes student success, often holding extensive office hours and providing helpful video explanations. While his lectures may be challenging due to his accent and require significant self-study,  his exams, though demanding, directly reflect homework and lecture material, and he employs generous grading curves."
Andrew Nieuwkoop,"Professor Nieuwkoop is knowledgeable and helpful, but lectures quickly, requiring students to supplement with textbook readings and to actively ask questions.  While his exams are challenging, they are manageable with diligent preparation and engagement with course materials."
Deirdre O'Carroll,"Professor O'Carroll is praised for her effective teaching methods, including clear lectures, helpful practice problems, and straightforward approach to the material.  Students report success in her class by attending lectures, completing assignments, and utilizing provided resources, minimizing the need for extensive textbook reading."
David Case,"Professor Case is praised for his thorough lab explanations and effective preparation for exams, though some find him a tough grader.  Students appreciate his approachability and willingness to help, but others report vague answers and high expectations.  Overall, he's considered a valuable instructor who helps students succeed despite his demanding style."
Sagar Khare,"Professor Khare is a friendly and approachable professor, but his exams are notoriously difficult and often feature unconventional problem types not directly covered in lectures or the textbook.  While he offers extra credit and support, students should be prepared for a challenging course requiring significant effort and a strong understanding of chemistry beyond rote memorization."
Setareh Marvasti,"Professor Marvasti is a kind and helpful professor who genuinely cares about her students' success, often holding extended office hours to assist them.  While her teaching style, which involves rewriting textbook content verbatim during lectures, is criticized by some as ineffective and fast-paced, many students found success by supplementing her lectures with diligent self-study using the textbook and practice problems.  Ultimately, her accessibility and commitment to student support are frequently highlighted as positive aspects."
Spencer Knapp,"Professor Knapp is described as helpful and friendly but also a challenging and demanding instructor.  His exams are notoriously difficult, covering material beyond lectures and assignments, leading to significant student frustration. While students appreciate his willingness to help, the course's fast pace and substantial workload make it a very difficult class."
Yuwei Gu,"Professor Gu is a highly knowledgeable and engaging teacher praised for his extensive resources, including recorded lectures and practice materials, which greatly aid student learning. While his exams are considered challenging, his accessibility, helpful office hours, and generous grading make him a popular and effective professor."
Eddy Arnold,"Professor Arnold's chemistry seminar is considered demanding, requiring in-depth knowledge of presented material and potentially involving strict grading. While knowledgeable and helpful to some, others found him rude and unprofessional in his critique of presentations, lacking clear guidelines.  His attendance policy is inconsistent."
Enver Izgu,"Professor Izgu is praised for genuinely caring about his students' success and going the extra mile to help them understand organic chemistry, even making the difficult material relatable and interesting. While some found his lectures lengthy or tangential, and the course challenging, many appreciated his detailed explanations, fair exams, and helpfulness outside of class."
Rohan Khan,"Professor Rohan Khan is praised for his approachability and ability to make challenging material easier to understand, creating a positive learning environment for students.  Students consistently highlight his excellence as a recitation instructor."
Rick Remsing,"Professor Remsing is praised for his fair testing and achievable grading in Physical Chemistry 2.  Success in his class hinges on consistent attendance and keeping up with the coursework, as cramming is ineffective.  Students find him to be an amazing professor overall."
Jean Rivera Rios,"Professor Rivera Rios is praised for his calm teaching style and engaging lectures.  While the course involves a moderate workload, consistent class attendance and participation lead to success.  Students found the material challenging but manageable with dedicated study."
