"Orfanidis, Sophocles","Having your entire grade determined by 3 online exams is very nerve racking, but they were all pretty easy which made life much easier. His lectures are incredibly useless and boring, but the material is easily learned on your own via the slides and labs. I think by the second week the amount of people in the lecture shrunk from 200+ to maybe 20. | Great Professor. Just do the reviews. | Really nice professor. Just study the review exams and you'll be set. | I had him for both DLD and LSS. his lectures were difficult to understand and can be a bit slow, however if you do his review guides and practice problems they are pretty much a repeat of the tests & quizzes, as long as you put the time in and ask him the write things you'll do good in the class. | He is a really nice guy. He is super patient and super knowledgeable. However, he is not a good professor. His lecture is useless and tedious. He makes the easy concept becomes too complex for students to handle. I will not recommend you to take his class again. | He is a very nice person both inside and outside of class. Homework isn't mandatory and does VERY little to nothing to help you in class. You HAVE to do all the set questions he posts on Sakai to pass the class with a good grade. Exam and final questions are almost identical to those in the sets. HW questions are asked on recitation quizzes. | Class is pretty easy. No mandatory homework or attendance. Grade is based off midterm and final only so don't mess up on those. Go to recitation/lab. You will learn more there than anywhere else if you pay attention. Lectures kind of useless but supplements recitation. Professor is very chill but doesn't lecture very well. | The lectures are tedious and boring. He covers many topics. Textbook is useless. Study the materials he gives you when exam come (problems set) and you will pass. | Pointless class and horrible lecturer. The class you must learn on your own or through friends. Anyone can stand there and upload slides and read them. There is no point , just work hard because you're not learning anything from him. | The lectures are just so pointless. This is a class you have to teach yourself so you have to do the weekly recitations yourself with the powerpoints to keep up. I notice the people who fail are usually the ones who always copied their homework. Just practice the sample exam and keep up to date with the recitation and you'll pass easily. | Lecturer is beyond useless. I have absolutely no coding experience, but the class was a breeze. People who say they hate the class are usually not good at it. Lecture not mand but recitation is mand, MAKE FRIENDS to do recitations together and read power points. Exams are super easy. I studied 3 hours before each exams, got 95+ on all of them. | His lectures do not help you have to study on your own | extremely hard if you know nothing about coding. you just gotta teach yourself but make sure to go to lecture cuz he might take attendance and that will count as extra credit. you just don't knew when he will take it. I never went to extra help but i heard he gives good feedback. Make sure to prepare yourself and you just gotta practice on your own | The professor himself said that he puts himself to sleep when he lectures, but he does explain things very clearly if you ask him in person. You don't need to go to class, but he sometimes goes over material that isn't covered elsewhere and also gives random attendance E.C. Definitely do the optional homework, tests are based on it. | Most of the people giving bad reviews are Idiots. Honestly with the right amount of work each week you can easily get at least a B. You must realize this is a coding class. The only and best way to learn is to learn on your own. I recommend getting the textbook and to practice | Spectacularly bad lecturer, probably one of the worst available at Rutgers. You will learn matlab by yourself and from your friends, and this man will not help you a single bit. Don't waste your time going to lectures; attendance barely factors into the grade. | He just talks on forever. And assumes we know what he's talking about. And he doesn't pause in class to give us time to understand either. Plus his voice is monotone and makes you fall asleep | he is very helpful and clear explanation when i go to see him at his office hour. however, he is very unclear, not helpful, teach way too fast at the lecture. | He gives really boring lectures but they are not mandatory. However, he does take attendance 3 times a semester for extra credit. The first exam is easy and then it gets harder and harder. Your last final will not be during finals week. Also, read the book it helps and do the recitations. | Totally useless teaching method. I guess it's not really his fault because of the class size. Lecture is pointless and a total waste of time. Make sure to just practice matlab in the computer labs whenever you have free time. You kind of end up just teaching yourself. Read the textbook it's very helpful. | Boring mandatory lectures, but class is trivial if you have programming experience. If you don't, you'd best take the time to read the text, and don't fall behind. | if you stay on top of your work you will be find but as the semester goes along it gets really tough. get ready for the ride | His lecture notes are helpful, but his homeworks and recitation assignments are ridiculous. You spend more time trying to understand the problems than actually doing them. That combined with limited office hours made this class difficult. | He made me forget that professors are actually supposed to teach. But so has every other professor at RU. His accent is so thick you can barely understand him, and his lectures only confuse things even more. The only redeeming qualities are that he will answer emails asking for help in homeworks and recitations, and give extra credit for showingup | Worst professor I have ever had. Tough to follow in lecture. However he posts his slides online and they are useful. So basically you have to teach yourself the language with minimal help. Exams are 3-4 questions so you can easily bomb them | His lectures are difficult to follow, but he posts the slides online. The recitation problem set is mandatory (and attendance for recitations is mandatory, but thankfully you can skip lectures). His teaching style leaves a lot to be desired, so taking this class means learning on your own. Apart from that it's not a extraordinarily difficult class. | The class isn't bad ,but he is horrible. Go though the homework and look through the exit book and you'll be fine. Attendance gives you extra points s it's good to go. But he is one terrible professor who cannot teach well at all | He made the class harder than it should have been. He treated us all like experts at MATLAB even though some of the class (including me) never programmed before. He gives you a lot of resources to study from and does help you if you ask him a question. The first exam is easy, but the second exam and the final are hard. Good luck with this class. | I never went to his lectures, and I did fine with the class. Attend recitation, and do the work and you'll be set. He does answer any and ever email in a very timely fashion, most of the time I got a reply with the right code within five minutes. From what I've heard the lecture is as bad as people say, but just email him and you'll get it. | Horrible teacher. He advertised matlab rather than teaching it. | Don't listen to any of the rankings before 2012-ish, he taught a different subject back then. In Matlab currently, he mumbles, barely speaks proper English, and runs on about nothing. If you think you're about to learn, he'll say what he just said was wrong anyway. Overcomplicated sentences. Awful explanations of logic. Terrible. | He doesnt require you to do hw anymore but he recitation work is a must! Depending on the TA you have, you wont know how you do on the recitations unless they post grades online. His first exam was do able if you use the prac test posted, 2nd exam was hard and final is death because its everything takes random attendance, and hope for a high curve! | His super power is to put the lecture hall to sleep. He just reads of his power point and is extremely boring so lecture was basically nap time. First exam was extremely easy, and 2nd exam was hard and then you realize that you actually have to spend 10hours(not exaggerating) a week doing the homework to do good on the final. | He is soooo hot!!!!!! | One of the worst lectures I've taken at Rutgers, He simply reads from the slides without really explaining what it is or why it's like that. On top of that he mumbles, making for a very easy nap session. The homework took hours and the book barely helped. | Horrible teacher. His exams include material that you learn AFTER the exam. It's like putting an integral on an Alg II Exam | Horrible instructor. One of the worst I have ever had. Presents material in a way that is extremely difficult to understand and digest. His homework assignments took me an average of 4 hours a week. absolutely terrible. Avoid if you can. | There is no point in showing up to class except for the fact that attendance is taken. He just reads from the power points that we can access online. Very boring lecture. | Worst teacher I've ever had. Not helpful at all, attendance is mandatory, didn't even return exams after checking them so we had no idea where we had gone wrong | I already know programming professionally, he just bores me to sleep and I still do his exam/homework in a heartbeat, great professor! | He is not very helpful. You fall asleep during his lectures. Even upperclassmen can't help you with your homework. | Banned use of laptops during lecture. Takes random attendance. Asked us to write code to modify data in a file without providing the associated file on an exam. Weekly Homework takes a few hours, and if you miss one, you don't get 0/10 - you get -1/10. He knows his stuff and his powerpoints are consistent and helpful on the homework. | Had him for intro MATLAB. After the first lecture, I could see it was pointless to attend anymore because he was basically reading off his powerpoints (which may as well have come from book). However, he is super helpful in office hours/email. He writes all those homework problems himself and they're very interesting/well crafted! A good professor. | Teaches as if every student already knows everything there needs to know about matlab beforehand. Though he is nice and patient when asking privately, he is still understand in lectures as he says ""this does this, this does that"". Really, only the colorful graphs at the end of the lectures are the only fun things that you see. | Hard to understand his lectures. Almost as if he expects us to know Matlab professionally already. Assignments are too difficult and require too much time. | This guy knows the subject material well, but he is not the best teacher. This course was both a graduate/undergraduate level course. He teaches mostly abstract theory and is hard to follow. He assigns 30-60 hrs of work per week. Including difficult labs. You need to know MatLab programming and partial differential equations for this course. | Great teacher, gives very clear examples, exam questions are taken right from class. takes notes and pay attention and you'll get an A. very helpful and interesting. | Amazing guy. One of the best Professors I have seen. You just cannot match his commitment to work. He's more committed to teaching than all of us put together are towards studying. | Most committed professor I have seen | Amazing Professor.. Great teaching..very helpful. moderately tough exams, but his teaching makes it easy | He's a good teacher and nice guy. | Very smart guy. Good teacher but goes too fast. Flexible on deadlines. Book is excellent. Grades fairly - be sure to put something down for every problem - he gives a lot of partial credit. Matlab problems take a lot of time - 15 to 30 hrs/lab with writeup. Need a prior knowledge of z transforms and MatLab before this graduate level DSF course. | Very good professor to have in the graduate program. He is helpful and gives his book online for free. | This class is easssy. Do all the hw's and old exams. Everything is similar to his old stuff. No need to go to lecture, although he is a good teacher. Only thing that sucks is no curve, but don't really need it. | Great teacher. Willing to help out anyone who asks. Do the homework, you get an A in the course. | This profesor is helpful if you go see in office hours or go to his class you would learn everything just from his notes. | He is the most dedicated professor into teaching | One of the best professors I have had in my lifetime. knows his stuff. electronic book great. can tell he spent alot of time developing homework assignments and questions. If you really want to understand wave phenomena with someone who knows how to explain the mathematics - take him! Excellent | great professor...........one of the best profs in my life.........also a great person......u can hardly find such ppl in this world now........master in his subjects.....knows his stuff.... | Probably the best teacher I ever had. He makes very difficult material seem easy. He inspired me to go on for my Ph.D. Nice guy, too."
"Sarwate, Anand","Great professor who teaches well and cares about his students. Matlab assignments were great and help teach the material without being insanely difficult. Main advice is to keep up with the material and study ahead of time, it can be kinda easy to slip behind the material. An A is reasonable to achieve with enough effort, and you will learn a lot. | Hes a great guy, but this class was REALLY badly structured. Srsly, a quiz, a project and a hw packet all do within 4 days of eachother? Biweekly quizzes with a retake offered a week after, but those are needed since we're basically on our own for the first on. If you can find an alternative, for the love of God, take that instead of this. | He's the best! | Great lectures and very helpful when you have questions. The final exam offers a solid review of the course materials, which was a very rewarding experience. | Quizzes you on all the things he didn't teach instead of what he taught you?? | LSS is not easy and moves at a fast pace. However, he does care. That being said, the online format is really not good for learning. | The most organized professor in Rutgers , other professors should fellow his teaching and notes organization methods. His lectures are fast but clear and all concepts are well explained. The homeworks are kinda annoying especially the matlab problems but he does provide some help on piazza. His exams are balanced ; not hard not easy. | Professor Sarwate shows that he cares about LSS but that doesn't mean he cares about your GPA..., be ready to pull your hair out doing homework that isn't mirrored on the exams. MATLAB sections of the HW are brutal. Exams are terrible but the good thing is that averages are always low so the curve is almost always fat. Just try and get the average. | Sarwate is probably one of the best professors in the ECE department but LSS is not a course for him. He is very organized, he puts all his energy on this class but his method of teaching this class is not the best. The material for this class is hard so be ready to study hours. His exams are super long. Good Luck... One more thing, He curves! | No matter what anyone says, he's the best. | Sarwate is one of the best lecturers in the ECE department. Be prepared for lots of homework but it will definitely help you understand the material. He takes effort to keep his notes organized and help students who are struggling. | He's a great guy, tries really hard to be helpful. I love the effort he puts into the class, especially the fact that he LaTeX's everything (homework, notes, homework solutions, quizzes, etc) , not many professors would go out of their way to do that. Unfortunately heavy amounts of homework and the MATLAB simulations (part of the homework). | Although his exams were challenging (including a 40 paged Midterm II), Sarwate demonstrated that he was truly one of the most organized professors in the department. The way he organizes his lecture notes and makes resources available to you are unlike any other ECE professor who even care at all. Would take again, but after some experience. | He's honestly a very fair professor. This class is very difficult, but he cares and tries to do his best to make the material clear to understand. A lot of people complained in the class, but the exams were straightforward if you put in the time to understand and didn't just copy all of your homeworks. I would definitely take him again. | Seemed like a nice person at first,but will then do everything in his power to make the class hell. Material is difficult to begin with and his confusing lectures don't make it any easier. He expects you to do everything he failed to do on the board during the exam. Questions about the exam results? Don't bother not his problem. Avoid at all costs."
"Javanmard, Mehdi","Lectures are on the board only, nothing is accessible after class, the book is also very different so if you have to miss a class you have to rely on a classmates notes/fall behind. Not enough quality practice material was given out to practice for exams which hurts studying. Syllabus was changed last minute and many people were given a lower grade | Unclear grading criteria, even with an 87, I ended up with a B. Make it make sense! Do not take this professor, he seems nice but he actually does not care about the exams he gives to the students or the material taught in class. | What even is the point of having a textbook if you're not going to follow it? Not enough resources provided. | I think his lectures aren't too bad but oh man the guy is kinda hard to work with. Never responds to emails and makes the rules as he goes. Brought me down a full letter grade. | Very strange professor, who could not care less about students, material, or the grades anyone got. Notes have typos and exams are difficult and often beyond the scope of the course. Downcurved grades on transcript with no rubric. Avoid this professor and his TA Tianyi Chai at all costs. Both could use classes on teaching, organization & empathy. | He is nice and very understanding. The Course could be difficult but he chose to teach slow to make sure everyone knows the material. | Spends the first half of the semester doing basic electronics, and then rushes through diodes and transistors. Grading scheme is eh, with 80% of the grade being exams. He tries to trick everyone into thinking there's no curve, when there was a pretty decent one (70 was a B). But, he's a very nice guy, go to his office hours and he'll help you out. | [For the lab (ECE363)] Terrible. Labs are always ahead of his lectures. He says ""in the real world, you won't always know the material,"" but as if biweekly labs are like the real world. Lectures are meant to help, THAT'S WHAT IT'S FOR. He only begins lectures about the lab material after the lab is due, so you won't even know if your work is right. | He was one of the few professors who I think handled the online format well. He did his best to make the lecture similar to how they would have been in person, did a lot of examples. He did downcurve at the end tho, but can't really blame him because if he didnt like half the class would just get A's and that would just inflate the grades too much. | He ran this online class like a diploma mill: give dead-easy exams throughout the semester, then apply a down-curve at the end. He did not seem comfortable with the subject matter too: the questions he gave were pointless declensions of a very basic concept and he makes lots of grading mistakes, some of which he has yet to fix. | Probably the best professor I have had in the ECE department so far. He really did a good job with the online format. I would definitely take a class with him again. | So rude and pretentious, constantly interrupting students. Today was our final and I've yet to see a grade from this class. Good luck submitting an assignment without redoing it since nothing is ever good enough. Lectures are a mess, just a combo of slides from other universities. I did ru ece for both grad & undergrad, if you see him run | Very good professor. He puts a lot of effort into making his lectures understandable. He gives very fair exams as well. They are challenging, but doable. He is also a nice guy if you go to his office hours. Just go to lecture, take good notes, do a few hw problems (don't have to do all of them) do his reviews, and you should pass with no problems. | The easiest and slowest professor in the ece department, he explains stuff in detail and keeps repeating import concepts all the time especially in his pop quizzes which kinda waste time, He could've taught us more stuff from the textbook. That's his only con. His exams are straightforward , the 2nd midterm was the easiest exam I took in rutgers. | He really went the extra mile to make sure you understood everything from the ground up, even if it meant repeating himself. There were also countless extra credit opportunities when I took it last semester, so there was no excuse not to do well. I got a D in Lu's class, but I ended up with 101% and a crystal clear understanding second time around. | Most ece professor is bad at lecturing and some of them have a really bad attitude to their students. But this professor is really a good professor who cares about his students and he tries his best to teach and let us learn something. Good yet not complete, his lecture is a little bit confusing sometimes, but pros win cons. Highly recommended! | Challenging class but he makes it bearable. Such a kindhearted intelligent individual. I didn't think I deserved to pass, but I did my best and he let me go to PEE2. Be sure to understand the theory and applications. Master the HW problems and read the text book. | Best professor in the ECE department that I've come across so far. The second after him would be Caggiano. This man is very clear in his explanations. He will help you breeze through PEE1 and any other class you are fortunate enough to have him for. Hope this helps."
Sehajpal Sumati,"Sumati is good but her lecture is awfuel. It seems she expect everyone in her class study 30+ hours per week for this course. And she keep making mistakes in formula and homeworks. Her exams will sometimes have problem outside the range she claimed. If her courses are not needed to graduate I would not take any of her course. | I have seen some negative ratings for Professor Sehajpal lately but I can't understand why. She provides general video lectures plus a set of prewritten slides so you can fill them in while watching her videos. She also has videos that are organized by topic and some answers to student questions. She also answers emailed questions quickly. | Good teacher. She is teaching the class online and provides general video lectures plus a set of prewritten lecture slides so you can fill them in while watching her videos. She also has lectures that are organized by topic and some that are answers to student questions. I'm not saying she is easy but she is fair and she knows the material. | She only has 1 office hour a week, does not follow the textbook, and if you ask for clarification or additional resources/ problems to help you better understand the material, she just tells you to look at her lectures. Our class average is somewhere around 45-55, but she keeps saying there will be a curve. Avoid if you can, good luck if you cant! | Sumati is nice, but her ability to convey difficult concepts is lacking. She rushes through the material, doesnt give nearly enough time for tests. She doesnt provide clear explanations for homework questions( in which there is frequently errors) and will throw up material on quizzes/tests that she barely went over. Avoid her if you can. | Considering I've had A's in most of my ece classes i've never struggled with a class so much. Tests and quizzes are nothing close to the hw and are beyond difficult. She goes through important topics very fast and never clarifies them well. Expect to study at least 30 hours a week to get even 60s on quizzes. If you have to take this class goodluck. | I did not like her lecture style. You are pretty much forced to follow a template with notes. The way the lecture is formatted is also a bit disorienting. My most common question in lec is what and why are we doing something, which should be visually expressed better. Material is super easy once understood. HW often had inaccuracy in solutions. | Lectures can be overwhelming. However, the way she teaches requires you to review every week in a consistent matter and ask questions/clarifications. Doing so, the next lectures will be that much more easier to understand. This isn't the normal class where you can study last two weeks before the exam. It's just not possible. Don't do it. | Do not take expect you have to or you are insane. All of lectures, quizzes and exams are copied from other universities. And changed some values to make the problems nonsense. Really hard final with mean 50. Thats not students' problem. | Professor Sumati is a good professor , her notes are actually very organized but the problem is that she doesn't upload them online , so you have to attend class to get notes or maybe get them from a friend. Her exams aren't hard but she doesn't provide enough practice so try to do homework problems by yourself even if she doesn't require that. | Not sure which class the previous reviewer took but professor Sehajpal is very well organized. She provides nicely organized pre-lecture slides that you can use to fill in during the lectures. She gives review sessions before midterm 1 and final. Her exams are fair and if you've studied, you can surely do well. | totally disorgainzed slides and lecture. the thing is not that hard but she somewhat magically can change it into complicated staff. you can not follow her logic in the lecture, please avoid her unless you have strong related background. | Took her for EEE and had a pretty good experience. She explained things really well in class and uploaded slides with her notes for you to review. If you had a question she would be more than happy to go back and explain. Quizzes and tests were pretty fair. Very nice professor and cared about her students! | Her notes are very confusing and difficult to comprehend. She also goes through concepts way too fast. Material really isn't that hard, it's just the way she teaches that makes it so. If you are good at blindly writing stuff down and then understanding what the notes mean later, then her teaching style suits you. | Her class is totally disorganized and she clearly knows what the things are but she fails on teaching. I would rather read my book than taking her class. Besides, she makes the class become a note-copying class., totally meaningless for learning. | She uses the tough-love approach and it kept me honest. If you don't know your stuff in class, you will get intellectually grilled. To study for exams, understanding lecture notes is paramount. Class is hard, but very doable and there's a big fat curve. For reference, I took ED twice and I still managed to ace DE on the first try. Anyone can do it. | If you are self-study guy, DON'T take her classes. Homework is unhelpful because exam is totally different than homework. Her slides will not post online so you must attend lecture. Major of homework problems are not in exam. Some tricky parts she spent about 20min on class will be in exam. Totally confused to prepare exam. Don't take her class. | Dont take her class if you want even a little fun in your life along with study. She assumes that students are only having her class not having any other courses and expects unbelievable work from us. Moreover,she goes way too fast in lectures its almost impossible to grasp that much fast,She has stopped giving lectures slides with stupid reason | Although Sumati did reinforce topics that were taught during lectures she often singled out students and didn't review topics that would be on the quizzes. She was a horrific grader, expecting problems to be done ""her way""& would get offended if students were to laugh or have fun in class, so make sure you never talk, giggle, or smile in her class. | Had for as a Calculus 135 TA and she was amazing. My professor during lecture was hard to understand, but Sumati did an amazing job teaching the material. She did problems that were exactly like the quiz after recitation so it was a guarantee 100%. Great TA and in many cases better than the actual professor. Takes pride in what she teaches. | The best lab instructor we have had in the ECE department! She knows how to use every test instrument in the lab and she explains them to the students. When the experiments don't work she can quickly find and explain the problem. Her grading is very fair, she is always available during her office hours, and she carefully grades the lab reports."
McGarvey John,"Simply amazing, I've never seen a professor who goes above and beyond for his students like he does. | Professor McGarvey should be the example that all other ECE professors strive to be. This man explains things thoroughly and thanks to his numerous years working in industry he can relate examples to real world applications. His grading scheme is extremely fair especially thanks to the numerous projects. BY FAR THE BEST ECE PROFESSOR. | Easily one of the best professors I've had, He gives extensions when he sees that the class is behind and provide extra video lectures to make sure you understand the material. | Probably one of the best professors I have had so far. He actually cared about us doing well and was willing to give as much help as we needed. He always answered as many questions as he could. He was a little slower as to his older age, but other than that he was funny and lectures were fine. He was easy to contact and discuss topics with. | Good lectures with supplementary tools on canvas."
"Gajic, Zoran","He is tough to understand at first but you get used to his accent. His lectures can be theory/proof heavy at times but you don't have to worry about them for the tests. Hw is optional but is necessary to understand in order to do good on the tests. Tests closely resemble the hw. Projects are straight forward. Helpful office hours. | He is a good professor , helpful . | Nice professor. His exams were very straightforward; if you could do the homework problems without constantly checking solutions, then you'll do fine. There's always one exam question that sort of goes outside the homework problems but they're not hard. It tests your understanding of the material, and sometimes they're easier than HW itself. | It would be a crime not to take this professor at your time at Rutgers. Very nice professor, shows real world examples, and no curve balls. Very fair grade scale, just make sure you ace both midterm exams. No final. I would take him again for my graduate level courses. | OMG! Gajic is the MAN!!! Projects are mad fun and he is mad helpful!! Easy B! A with some kinda effort! Gives out quiz and exam questions!!! Drop out of college if you can't get a B in this class! | If you can understand him, all he does is repeat stuff he wrote in his book. I can read the book on my own - if I wanted it to be repeated to me, I'd ask someone to read it aloud. Going to lecture was a waste of time. | Gajic is the man. Easy class. You can bring anything to the exams, hw solutions, notes, textbooks. Don't have to go to class cause he teaches right out of the book which he wrote. Just make sure you do all the assigned problems and practice exams. Problems are VERY similar to assigned problems. One of the easiest class you will take as ece. | very nice person..helpful during office hours...exams are too easy...exactly like the practice exams...very easy class | extremely mathematical class. writes everything down. massive HW & doesn't collect it so on your own. exams similar, not exact, HW. half of class usually drops out. will not pass you if grade below 45. nice guy but you have to do the work. | Way too theoretical... | he is the worst professor I have ever seen | His exams are exact questions like the homework, do all the hwk problem 4 times and your set for the exam. Going to his office hr does help a lot. His exams are same format as past. OVerall an easy course the first midterms is the hardest, the secong midterm and final are easy. | TAKE HIM OR HIS WIFE WHENEVER YOU CAN!! | Pretty easy guy...exams are basically old exams with some changed values...not bad at all for engineering"
"Pompili, Dario","Class was a mix of undergrad and post-grad students with no discernible differences in grading criteria. A lot of time is dedicated to doing a group project based on the professors research material, which is loosely tied to the course material. I would not recommend anyone take the class to get a basic understanding in wireless communications. | Often unprepared for lectures, and the class structure in its entirety was poor. All of the material would be read off slides, with most of the material learned not even being on the exams. The midterm exam and the final were both online which resulted in a higher average grade. This caused the class to have a downcurve overall (>90 is B+). | This class is a waste of time because of the professor. Grading is just ridiculous avoid any class taught by him. | If possible take the CS version of discrete or at least a better professor. Even without covid-19 he wasn't that great and pretty much just read off slides. | Lectures are not great: he expects us to already be familiar with what hes talking about when going over slides. Also course as a whole was ran poorly. Online exams were textbook questions so people just googled the answer. He surprised us with a ""curve"" at the end (of course after people submit his SIRS). 85 is a C. | We only covered like half of the syllabus. We covered probability & combinatorics which is not useful (we already had a prob class). Professor is very smart & knowledgeable, but bad at teaching and misinterprets everything. He also only reads from the slide. Online transition was met with bad quality exams and harsh downcurve grading. | Did my semester and planned things out to get above a 90. Got slightly above 90. Above 90 is an A, right? Apparently not, it was a B+, and we were only told the cutoffs after the final. Also, the cutoffs were determined by our performance relative to others, which is insensitive to do given the pandemic and the rampant cheating(exams not proctored) | did fine on homework, messed up exams, in his class a 72 D | He is heartless and obsessed with fitting the class grades into a bell curve when it is absolutely unnecessary making an 85 a C+. Does not teach, gives pop quizzes, does not care about students and is irrational. This is the worst and most useless class i have ever taken. | Worst Professor in the ECE department. He reads math slides, never ever touched a board. He gives pop quizzes so you're forced to attend the lectures which are basically useless. 85 in this class is a C+. Very cold and doesn't care bout the people, doesn't want to email him. Even the H.W. solution, his TAs has it posted as screenshot from slader. | This professor's grading scheme is UNREAL, this review is being written for the semester with the coronavirus regulations. He did NOTHING to show his support. There was no partial credit on the midterm exam and he tested us with MULTIPLE CHOICE on a math course, there is not much to say other than SKIP this man and any other course he teaches. | I'm going to try to be professional, but I'll say what's on my mind. This is the worst professor I've ever had in my undergraduate time. People like him don't deserve to teach kindergarten and not college students. He ""curved"" the entire class and made 85 be the avg and that being said it's a C+��. | Amongst everyone hating Pompili, I have given him the benefit of the doubt throughout the semester. But the day before grades are posted, he put a down curve. 85 avg for a C+. One of the only classes I was hopeful for this semester and now it's gone to sh**. & yes he just reads slides, hw is long and pop quizzes. | HW solutions are literally copy-paste online. HW was given the highest weight. Exams (online due to corona) same. Final had errors that refused to be acknowledged. Expect a heavy downcurve and grading that heavily penalizes non-cheaters. | never take him again. He made discrete math a nightmare. Prepare for self-study if u cant aviod him. | Definitely a bad professor. You will learn nothing in his class. Yeah, so baaaaaaaaaaaaaaaaaaaaaaaaaad. | DO NOT CHOOSE HIS COURSE! That is hard and tough, and he has lots of wired requirements!!! | Had him for wireless. Very smart guy. But too into his research. Material was very difficult. He had no notes or slides, just read straight out of the textbook. Impossible to follow or comprehend. And then the research project. We had to read an insane amount of research papers nobody could understand. In an undergrad course. Avoid him if you can. | He's not good. His lectures are pretty useless. He just reads from the publisher's slides. You will be teaching yourself the entire course on your own. Avoid this professor. | During lecture, he only reads from slides that are given by the publisher of the textbook. If you ask him a question, he tends to seemingly purposefully misinterpret the question and not answer it. He gives pop quizzes in lecture though, so going to lecture (although a waste of time) is pretty much mandatory. Avoid Pompili if possible horrible prof | Really bad professor, only read the slides and never did any problems on the blackboard, also, he didn't post the slides and let you read the textbook. I paid him for reading the slides | This guy really sucks, he only talk about his not known accomplishments. Who cares, I pay money to learn not to hear an Italian with large ego. Avoid him if you can. | Had him for comp arch and DSP. He does have a ton of slides and it hurts your eyes to study from them for long periods of time. His exams aren't hard, and he will let you bring a cheat sheet. Make sure you visit TAs, they will give you helpful info. He doesn't curve so you have to do well. Only 10 point bonus quiz that is added to final score. | He is an ok professor. i had him for comp arch and dsp..he uses slides all day every day.. hardly uses the board...almost 50% class falls asleep during lecture and out of the rest, lot of ppl dont even show up to class..his exams are pretty hard..he cant teach properly..hard to understand what he is trying to teach..gotta learn it yourself"
"Trappe, Wade","Trappe is by far THE BEST prof in the ECE dept, now that hes the director, hell bring in the best of the best! He really, really seems to get the students and advocates for us all to succeed, I had him 3 times, if you get the opportunity to take one of his classes, take it, hell inspire you to be better than you ever thought you could be! | Professor Trappe is THE BEST prof in ECE and in the entire Engineering Department! Hoping with his promotion to Director he can bring in better professors into ECE - Rutgers students deserve it and if anyone can do it, he can. Hes hilarious, and an absolute advocate for the students, have had him twice so far, if you get a chance, take him! | He is the only professor in the ECE departments that understands what's the point of taking a class as an elective. Super knowledgeable, gives you good information of real world problems. The whole class is graded by few thing and its towards the end. Just do the Group Presentation and fill out the surveys. | He tells you whats going to be on the exams, and theyre really short exams (can be done in like 40 minutes). His homework is hard but its fine cause he doesn't use problems from the book, he creates his own for the exam. He's more into theory then problem solving so no circuit analysis is taught in his class. His curve at the end is banging. | Decent lecturer who goes way too slowly through relatively easy material. Homework is much harder than the quizes and exams, but beware ""tricks"" on the exams. | hezz a decent professor. Way better than the other ECE dept proffs. His exams are not that hard. However, he likes to have a trick or two in his exams which will separate the A students from the B students. so if you get the trick than you will get the most credit. Helps you anytime if you need help.. curves decent too if the clsss avg is low.. | The best ECE Professor. | He is a good professor. Exams are well planned ! | He is a good professor. Exams are well planned ! | Great Proffessor, decent curve, with a little work you can get an A. | He is a really nice teacher. Teaches extremely well. Pretty laid back. This particular course is more theoretical. So you have to know stuff inside out to get an A. But a B or a B+ isn't hard to get. One of the best teachers you will have at Rutgers. Exams are challenging but good curve. i think he makes up his own questions which is pretty smart. | Alright I'm probably the first commenting bad about this dude, too much theory in his course; i need more practice, Talking in depth about a particular problem doesnt necessary solve it. And you don't put proofs on the board that are not reliable (which can be false) thats misdirection right there. Anyway did I studied for this Class. Yes. Abstract | Great guy, very interesting class. He is not there to fail you. He recognizes that the class is an elective and wants you to do well, though not be overburdened. Put the effort in and you will get an A. And it'll be fun along the way. I'd take the class again if I could. | Good professor, pretty laid back...have to relatively keep up, but very interesting class...and if you are willing to put in effort, you'll get the A. | great teacher, great guy....one of the best classes i tool at rutgers...has in depth knowledge of his subject.....extremely helpful too.... | Great teacher. One of the best classes I've had at Rutgers. The projects are amazing and the exams aren't too bad but you have to go to class and take notes."
"Chen, Yingying","Great professor! Class consisted of weekly quizzes, exams, weekly group discussions, a research project, and in-class worksheets/activities. Some of the content could be boring and a little confusing, but Dr. Chen broke it down well and made it interesting."
"Hassan, Umer","I liked Professor Hassan, he was a very nice person. He is clearly very knowledgeable but his lectures were a bit confusing. His slides were a pretty good resource but some of his oratory was sometimes confusing. Clearly, he puts in a fair amount of effort into his lectures, and hopefully, he will improve. | Professor Umer Hassan is a good guy. He is patient and is a very easygoing professor. But, his lecture does not work for me. It is tedious and not straight forward. Still, his lecturing does not follow my way of thinking. It is not logical and well organized in my perspective. I will not recommend you to take his class. | He is a great professor and very easy to talk to. He posses great knowledge about his subject and more than happy to help put students who are interested in his subject. Clear grading criteria"
